Log File Information
Timestamp,20250412_140035
Port,/dev/ttyACM0
Baud Rate,115200

Time(ms) (s),Heading(°) (degrees),WindDir(°),RelWind(°),WindSpd(mph),Lat,Lon,Sat,Rudder(°),Sail(°),TargetSail(°),Status
61373,68.90,65.00,356.10,2.88,52.484191,-1.889243,11,0.00,131.28,56.11,0.00,0.00,OK
62424,68.80,258.00,189.20,2.88,52.484191,-1.889243,11,0.00,131.28,56.16,180.00,180.00,OK
63462,68.60,28.00,319.40,2.88,52.484191,-1.889243,11,0.00,131.28,56.26,0.00,0.00,OK
64532,68.60,155.00,86.40,2.88,52.484191,-1.889243,11,0.00,131.28,56.26,66.00,82.00,OK
65562,68.60,341.00,272.40,2.88,52.484191,-1.889243,11,0.00,131.28,56.26,86.00,86.00,OK
66599,68.60,149.00,80.40,2.88,52.484191,-1.889243,11,0.00,131.28,56.26,70.00,70.00,OK
67635,68.30,60.00,351.70,2.88,52.484191,-1.889243,11,0.00,131.28,56.41,0.00,0.00,OK
68685,68.10,301.00,232.90,2.88,52.484191,-1.889243,11,0.00,131.28,56.51,170.00,166.00,OK
69733,67.40,76.00,8.60,2.88,52.484191,-1.889243,11,0.00,131.28,56.86,0.00,0.00,OK
70770,69.60,250.00,180.40,2.88,52.484191,-1.889243,11,0.00,131.28,55.76,180.00,180.00,OK
71809,69.70,210.00,140.30,2.88,52.484191,-1.889243,11,0.00,131.28,55.71,180.00,180.00,OK
72857,69.80,245.00,175.20,2.88,52.484191,-1.889243,11,0.00,131.28,55.66,180.00,180.00,OK
73892,69.80,84.00,14.20,3.84,52.484191,-1.889243,11,0.00,131.28,55.66,0.00,0.00,OK
74954,69.80,160.00,90.20,3.84,52.484191,-1.889243,10,0.00,131.28,55.66,90.00,90.00,OK
75991,69.80,4.00,294.20,3.84,52.484191,-1.889243,11,0.00,131.28,55.66,42.00,42.00,OK
77028,69.80,338.00,268.20,3.84,52.484191,-1.889243,11,0.00,131.28,55.66,94.00,94.00,OK
78056,69.80,335.00,265.20,3.84,52.484191,-1.889243,10,0.00,131.28,55.66,100.00,100.00,OK
79081,69.80,334.00,264.20,3.36,52.484191,-1.889243,10,0.00,131.28,55.66,102.00,102.00,OK
80132,70.70,334.00,263.30,3.36,52.484191,-1.889243,10,0.00,131.28,55.21,104.00,104.00,OK
81157,71.80,329.00,257.20,3.36,52.484191,-1.889243,10,0.00,131.28,54.66,116.00,116.00,OK
82195,71.80,0.00,288.20,3.36,52.484191,-1.889243,10,0.00,131.28,54.66,54.00,54.00,OK
83220,71.80,0.00,288.20,3.36,52.484191,-1.889243,9,0.00,131.28,54.66,54.00,54.00,OK
84261,71.90,307.00,235.10,3.36,52.484191,-1.889243,9,0.00,131.28,54.61,160.00,160.00,OK
85325,71.90,0.00,288.10,3.36,52.484191,-1.889243,10,0.00,131.28,54.61,54.00,54.00,OK
86351,71.90,315.00,243.10,3.36,52.484191,-1.889243,10,0.00,131.28,54.61,144.00,144.00,OK
87390,71.90,335.00,263.10,3.36,52.484191,-1.889243,9,0.00,131.28,54.61,104.00,104.00,OK
88416,71.90,315.00,243.10,3.36,52.484191,-1.889243,10,0.00,131.28,54.61,144.00,144.00,OK
89443,71.90,0.00,288.10,3.36,52.484191,-1.889243,10,0.00,131.28,54.61,54.00,54.00,OK
90496,72.00,316.00,244.00,3.36,52.484191,-1.889243,11,0.00,131.28,54.56,142.00,142.00,OK
91522,72.00,335.00,263.00,3.36,52.484191,-1.889243,11,0.00,131.28,54.56,104.00,104.00,OK
92560,72.00,0.00,288.00,3.36,52.484191,-1.889243,10,0.00,131.28,54.56,54.00,54.00,OK
93585,72.00,355.00,283.00,3.36,52.484191,-1.889243,10,0.00,131.28,54.56,64.00,64.00,OK
94611,72.00,0.00,288.00,2.40,52.484191,-1.889243,10,0.00,131.28,54.56,54.00,54.00,OK
95664,72.00,332.00,260.00,2.40,52.484191,-1.889243,10,0.00,131.28,54.56,110.00,110.00,OK
96689,72.00,337.00,265.00,2.40,52.484191,-1.889243,10,0.00,131.28,54.56,100.00,100.00,OK
97728,72.00,0.00,288.00,2.40,52.484191,-1.889243,10,0.00,131.28,54.56,54.00,54.00,OK
98753,72.00,0.00,288.00,2.40,52.484191,-1.889243,10,0.00,131.28,54.56,54.00,54.00,OK
99780,72.40,329.00,256.60,2.40,52.484191,-1.889243,10,0.00,131.28,54.36,118.00,118.00,OK
100830,72.30,302.00,229.70,2.40,52.484191,-1.889243,10,0.00,131.28,54.41,172.00,172.00,OK
101858,72.20,302.00,229.80,2.40,52.484191,-1.889243,10,0.00,131.28,54.46,172.00,172.00,OK
2214,82.40,0.00,0.00,0.00,0.000000,0.000000,0,0.00,0.00,90.00,90.00,90.00,GPS_ERROR
3240,82.40,0.00,277.60,0.00,52.483898,-1.889163,8,0.15,59.16,55.18,76.00,76.00,OK
4279,82.50,0.00,277.50,0.00,52.483913,-1.889135,8,0.28,358.06,55.05,76.00,76.00,OK
5305,82.60,0.00,277.40,0.48,52.483913,-1.889157,8,0.41,332.99,55.07,76.00,76.00,OK
6333,82.60,0.00,277.40,0.48,52.483943,-1.889153,8,0.96,341.66,55.06,76.00,76.00,OK
7395,82.60,0.00,277.40,0.48,52.483955,-1.889160,8,1.61,352.27,55.08,76.00,76.00,OK
8419,82.60,0.00,277.40,0.48,52.483963,-1.889157,8,1.00,338.54,55.07,76.00,76.00,OK
9458,82.60,334.00,251.40,0.48,52.483955,-1.889167,8,0.50,334.96,55.11,128.00,128.00,OK
10486,82.60,294.00,211.40,0.48,52.483951,-1.889177,8,0.26,343.95,55.14,180.00,180.00,OK
11536,82.50,290.00,207.50,0.48,52.483955,-1.889182,8,0.15,338.38,55.20,180.00,180.00,OK
12582,82.40,5.00,282.60,0.48,52.483959,-1.889188,8,0.11,325.79,55.26,66.00,66.00,OK
13624,82.40,33.00,310.60,0.48,52.483955,-1.889185,8,0.11,325.79,55.25,10.00,10.00,OK
14650,82.40,343.00,260.60,0.48,52.483951,-1.889175,8,0.15,198.19,55.22,110.00,110.00,OK
15681,82.40,330.00,247.60,0.96,52.483947,-1.889160,8,0.09,157.34,55.17,136.00,136.00,OK
16720,82.30,0.00,277.70,0.96,52.483947,-1.889158,8,0.28,142.63,55.21,76.00,76.00,OK
17777,82.30,52.00,329.70,0.96,52.483951,-1.889160,7,0.35,98.30,55.21,0.00,0.00,OK
18814,82.40,295.00,212.60,0.96,52.483951,-1.889162,7,0.13,97.43,55.17,180.00,180.00,OK
19854,82.30,280.00,197.70,0.96,52.483943,-1.889162,7,0.37,212.71,55.22,180.00,180.00,OK
20896,82.30,5.00,282.70,0.48,52.483940,-1.889165,8,0.28,218.75,55.23,66.00,66.00,OK
21932,82.30,36.00,313.70,0.48,52.483940,-1.889167,8,0.50,197.70,55.23,4.00,4.00,OK
23005,82.30,321.00,238.70,0.48,52.483932,-1.889170,7,0.54,182.00,55.24,154.00,154.00,OK
24042,82.30,327.00,244.70,0.48,52.483928,-1.889173,8,0.33,174.21,55.25,142.00,142.00,OK
25082,82.20,38.00,315.80,0.96,52.483924,-1.889175,8,0.50,180.50,55.30,0.00,0.00,OK
26113,82.30,343.00,260.70,0.96,52.483924,-1.889177,8,0.52,181.91,55.26,110.00,110.00,OK
27162,83.80,306.00,222.20,0.96,52.483924,-1.889177,8,0.31,167.10,54.63,180.00,180.00,OK
28219,84.00,286.00,202.00,0.96,52.483951,-1.889183,9,0.13,147.29,54.56,180.00,180.00,OK
29254,84.00,285.00,201.00,0.96,52.483963,-1.889188,9,0.31,179.43,54.58,180.00,180.00,OK
30292,84.00,320.00,236.00,0.48,52.483982,-1.889192,9,0.19,149.25,54.59,158.00,158.00,OK
31335,84.00,0.00,276.00,0.48,52.483997,-1.889197,9,0.11,327.04,54.61,78.00,78.00,OK
32363,84.00,2.00,278.00,0.48,52.484008,-1.889202,10,0.00,285.65,54.62,74.00,74.00,OK
33408,83.90,75.00,351.10,0.48,52.484012,-1.889203,9,0.00,281.31,54.67,0.00,0.00,OK
34442,83.90,75.00,351.10,0.48,52.484012,-1.889203,10,0.00,292.81,54.67,0.00,0.00,OK
35477,83.90,75.00,351.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,0.00,0.00,OK
36515,83.90,75.00,351.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,0.00,0.00,OK
37550,83.90,75.00,351.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,0.00,0.00,OK
38621,83.90,74.00,350.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,0.00,0.00,OK
39655,83.90,63.00,339.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,0.00,0.00,OK
40694,83.90,42.00,318.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,0.00,0.00,OK
41731,83.90,74.00,350.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,0.00,0.00,OK
42779,83.90,157.00,73.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,56.00,56.00,OK
43838,84.00,179.00,95.00,1.44,52.484012,-1.889203,10,0.00,292.81,54.63,100.00,100.00,OK
44878,83.90,181.00,97.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,104.00,104.00,OK
45907,83.90,201.00,117.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,144.00,144.00,OK
46956,83.90,249.00,165.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,180.00,180.00,OK
47990,83.90,249.00,165.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,180.00,180.00,OK
49059,83.90,249.00,165.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,180.00,180.00,OK
50098,83.90,249.00,165.10,2.40,52.484012,-1.889203,10,0.00,292.81,54.67,180.00,180.00,OK
51123,83.90,249.00,165.10,2.40,52.484012,-1.889203,10,0.00,292.81,54.67,180.00,180.00,OK
52158,83.90,269.00,185.10,2.40,52.484012,-1.889203,10,0.00,292.81,54.67,180.00,180.00,OK
53208,83.90,346.00,262.10,2.40,52.484012,-1.889203,10,0.00,292.81,54.67,106.00,106.00,OK
54266,83.90,0.00,276.10,2.40,52.484012,-1.889203,10,0.00,292.81,54.67,78.00,78.00,OK
55306,83.90,350.00,266.10,1.92,52.484012,-1.889203,10,0.00,292.81,54.67,98.00,98.00,OK
56337,83.90,0.00,276.10,1.92,52.484012,-1.889203,10,0.00,292.81,54.67,78.00,78.00,OK
57362,83.90,345.00,261.10,1.92,52.484012,-1.889203,10,0.00,292.81,54.67,108.00,108.00,OK
58401,83.90,342.00,258.10,1.92,52.484012,-1.889203,10,0.00,292.81,54.67,114.00,114.00,OK
59447,83.90,341.00,257.10,1.92,52.484012,-1.889203,10,0.00,292.81,54.67,116.00,116.00,OK
60487,83.90,341.00,257.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,116.00,116.00,OK
61516,83.90,341.00,257.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,116.00,116.00,OK
62544,83.90,339.00,255.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,120.00,120.00,OK
63583,83.90,338.00,254.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,122.00,122.00,OK
64629,83.90,337.00,253.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,124.00,124.00,OK
65670,83.90,335.00,251.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,128.00,128.00,OK
66698,83.90,335.00,251.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,128.00,128.00,OK
67724,83.90,335.00,251.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,128.00,128.00,OK
68766,83.90,335.00,251.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,128.00,128.00,OK
69825,83.90,335.00,251.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,128.00,128.00,OK
70854,83.90,24.00,300.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,30.00,30.00,OK
71892,83.90,0.00,276.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,78.00,78.00,OK
72943,83.90,293.00,209.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,180.00,180.00,OK
73982,83.90,0.00,276.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,78.00,78.00,OK
75028,83.90,2.00,278.10,2.88,52.484012,-1.889203,10,0.00,292.81,54.67,74.00,74.00,OK
76070,83.90,24.00,300.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,30.00,30.00,OK
77109,83.90,22.00,298.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,34.00,34.00,OK
78134,83.90,20.00,296.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,38.00,38.00,OK
79172,83.90,20.00,296.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,38.00,38.00,OK
80237,83.90,19.00,295.10,0.96,52.484012,-1.889203,10,0.00,292.81,54.67,40.00,40.00,OK
81274,83.90,19.00,295.10,0.96,52.484012,-1.889203,10,0.00,292.81,54.67,40.00,40.00,OK
82302,83.90,19.00,295.10,0.96,52.484012,-1.889203,10,0.00,292.81,54.67,40.00,40.00,OK
83355,83.90,19.00,295.10,0.96,52.484012,-1.889203,10,0.00,292.81,54.67,40.00,40.00,OK
84395,83.90,18.00,294.10,0.96,52.484012,-1.889203,10,0.00,292.81,54.67,42.00,42.00,OK
85441,83.90,18.00,294.10,0.96,52.484012,-1.889203,10,0.00,292.81,54.67,42.00,42.00,OK
86487,83.90,345.00,261.10,0.96,52.484012,-1.889203,10,0.00,292.81,54.67,108.00,108.00,OK
87512,83.90,28.00,304.10,0.96,52.484012,-1.889203,10,0.00,292.81,54.67,22.00,22.00,OK
88537,83.80,358.00,274.20,0.96,52.484012,-1.889203,9,0.00,292.81,54.71,82.00,82.00,OK
89575,83.90,320.00,236.10,0.96,52.484012,-1.889203,10,0.00,292.81,54.67,158.00,158.00,OK
90620,83.90,303.00,219.10,1.44,52.484012,-1.889203,10,0.00,292.81,54.67,180.00,180.00,OK
91650,83.80,327.00,243.20,1.44,52.484012,-1.889203,10,0.00,292.81,54.71,144.00,144.00,OK
92686,83.80,327.00,243.20,1.44,52.484012,-1.889203,10,0.00,292.81,54.71,144.00,144.00,OK
93711,83.80,326.00,242.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,146.00,146.00,OK
94750,83.80,327.00,243.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,144.00,144.00,OK
95798,83.80,326.00,242.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,146.00,146.00,OK
96826,83.80,338.00,254.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,122.00,122.00,OK
97851,83.80,342.00,258.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,114.00,114.00,OK
98879,83.80,353.00,269.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,92.00,92.00,OK
99916,83.80,0.00,276.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,78.00,78.00,OK
100977,83.80,0.00,276.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,78.00,78.00,OK
102005,83.80,7.00,283.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,64.00,64.00,OK
103044,83.80,0.00,276.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,78.00,78.00,OK
104071,83.80,352.00,268.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,94.00,94.00,OK
105109,83.80,0.00,276.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,78.00,78.00,OK
106157,83.80,356.00,272.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,86.00,86.00,OK
107185,83.80,356.00,272.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,86.00,86.00,OK
108210,83.80,356.00,272.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,86.00,86.00,OK
109234,83.80,356.00,272.20,1.44,52.484012,-1.889203,11,0.00,292.81,54.71,86.00,86.00,OK
110276,83.80,356.00,272.20,1.92,52.484012,-1.889203,11,0.00,292.81,54.71,86.00,86.00,OK
111336,83.80,356.00,272.20,1.92,52.484012,-1.889203,11,0.00,292.81,54.71,86.00,86.00,OK
112378,83.80,356.00,272.20,1.92,52.484012,-1.889203,11,0.00,292.81,54.71,86.00,86.00,OK
113404,83.70,356.00,272.30,1.92,52.484012,-1.889203,11,0.00,292.81,54.76,86.00,86.00,OK
114444,83.70,356.00,272.30,1.92,52.484012,-1.889203,11,0.00,292.81,54.76,86.00,86.00,OK
115484,83.50,355.00,271.50,1.44,52.484012,-1.889203,11,0.00,292.81,54.84,88.00,88.00,OK
116533,84.10,355.00,270.90,1.44,52.484012,-1.889203,11,0.00,292.81,54.59,90.00,90.00,OK
117562,84.20,354.00,269.80,1.44,52.484012,-1.889203,11,0.00,292.81,54.54,92.00,92.00,OK
118587,84.20,354.00,269.80,1.44,52.484012,-1.889203,11,0.00,292.81,54.54,92.00,92.00,OK
119612,84.30,354.00,269.70,1.44,52.484012,-1.889203,11,0.00,292.81,54.50,92.00,92.00,OK
120652,84.10,354.00,269.90,0.96,52.484012,-1.889203,11,0.00,292.81,54.59,92.00,92.00,OK
121698,83.80,354.00,270.20,0.96,52.484012,-1.889203,11,0.00,292.81,54.71,90.00,90.00,OK
122729,84.20,354.00,269.80,0.96,52.484012,-1.889203,11,0.00,292.81,54.54,92.00,92.00,OK
123754,84.70,354.00,269.30,0.96,52.484012,-1.889203,11,0.00,292.81,54.33,92.00,92.00,OK
124791,84.70,0.00,275.30,0.96,52.484012,-1.889203,11,0.00,292.81,54.33,80.00,80.00,OK
125832,84.70,340.00,255.30,0.96,52.484012,-1.889203,11,0.00,292.81,54.33,120.00,120.00,OK
126881,84.80,346.00,261.20,0.96,52.484012,-1.889203,11,0.00,292.81,54.29,108.00,108.00,OK
127923,84.80,332.00,247.20,0.96,52.484012,-1.889203,11,0.00,292.81,54.29,136.00,136.00,OK
128948,84.80,351.00,266.20,0.96,52.484012,-1.889203,11,0.00,292.81,54.29,98.00,98.00,OK
129973,84.80,321.00,236.20,0.96,52.484012,-1.889203,11,0.00,292.81,54.29,158.00,158.00,OK
131010,84.80,281.00,196.20,0.00,52.484012,-1.889203,11,0.00,292.81,54.29,180.00,180.00,OK
132066,84.50,281.00,196.50,0.00,52.484012,-1.889203,11,0.00,292.81,54.42,180.00,180.00,OK
133106,85.60,345.00,259.40,0.00,52.484012,-1.889203,11,0.00,292.81,53.95,112.00,112.00,OK
134148,84.60,342.00,257.40,0.00,52.484012,-1.889203,11,0.00,292.81,54.37,116.00,116.00,OK
135173,84.70,342.00,257.30,0.00,52.484012,-1.889203,11,0.00,292.81,54.33,116.00,116.00,OK
136212,84.70,342.00,257.30,0.00,52.484012,-1.889203,11,0.00,292.81,54.33,116.00,116.00,OK
137257,84.70,342.00,257.30,0.00,52.484012,-1.889203,11,0.00,292.81,54.33,116.00,116.00,OK
138287,106.40,342.00,235.60,0.00,52.484012,-1.889203,11,0.00,292.81,47.50,160.00,160.00,OK
139324,125.80,342.00,216.20,0.00,52.484012,-1.889203,11,0.00,292.81,47.50,180.00,180.00,OK
140376,97.20,342.00,244.80,0.00,52.484012,-1.889203,11,0.00,292.81,49.02,152.00,142.00,OK
141415,60.20,342.00,281.80,0.00,52.484012,-1.889203,11,0.00,292.81,64.74,68.00,68.00,OK
142461,71.20,342.00,270.80,0.00,52.484012,-1.889203,11,0.00,292.81,60.07,90.00,90.00,OK
143504,70.40,342.00,271.60,0.00,52.484012,-1.889203,11,0.00,292.81,60.41,88.00,88.00,OK
144541,340.30,343.00,2.70,0.00,52.484012,-1.889203,11,0.00,292.81,98.70,0.00,0.00,OK
145592,10.20,342.00,331.80,0.00,52.484012,-1.889203,11,0.00,292.81,85.99,0.00,0.00,OK
146617,104.10,342.00,237.90,0.00,52.484012,-1.889203,11,0.00,292.81,47.50,156.00,156.00,OK
147674,174.00,342.00,168.00,0.00,52.484012,-1.889203,11,0.00,292.81,47.50,180.00,180.00,OK
148700,61.80,343.00,281.20,0.00,52.484012,-1.889203,11,0.00,292.81,64.06,78.00,68.00,OK
149725,44.50,342.00,297.50,0.00,52.484012,-1.889203,10,0.00,292.81,71.42,36.00,36.00,OK
150761,292.50,343.00,50.50,0.00,52.484012,-1.889203,11,0.00,292.81,119.02,10.00,10.00,OK
151801,226.10,343.00,116.90,0.00,52.484012,-1.889203,11,0.00,292.81,132.50,152.00,142.00,OK
152849,154.30,343.00,188.70,0.00,52.484012,-1.889203,11,0.00,292.81,47.50,180.00,180.00,OK
153884,177.20,342.00,164.80,0.00,52.484012,-1.889203,11,0.00,292.81,47.50,180.00,180.00,OK
154920,313.70,343.00,29.30,0.00,52.484012,-1.889203,11,0.00,292.81,110.01,0.00,0.00,OK
155969,302.10,342.00,39.90,0.00,52.484012,-1.889203,11,0.00,292.81,114.94,0.00,0.00,OK
157002,13.70,342.00,328.30,0.00,52.484012,-1.889203,11,0.00,292.81,84.51,0.00,0.00,OK
158067,322.10,343.00,20.90,0.00,52.484012,-1.889203,11,0.00,292.81,102.71,0.00,0.00,OK
159104,281.00,342.00,61.00,0.00,52.484012,-1.889203,11,0.00,292.81,123.90,32.00,32.00,OK
160141,255.10,343.00,87.90,0.00,52.484012,-1.889203,11,0.00,292.81,132.50,84.00,84.00,OK
161179,256.40,342.00,85.60,0.48,52.484012,-1.889203,11,0.00,292.81,132.50,80.00,80.00,OK
162230,237.40,342.00,104.60,0.48,52.484012,-1.889203,11,0.00,292.81,132.50,104.00,118.00,OK
163278,283.30,343.00,59.70,0.48,52.484012,-1.889203,11,0.00,292.81,122.93,28.00,28.00,OK
164316,17.90,343.00,325.10,0.48,52.484012,-1.889203,11,0.00,292.81,82.72,0.00,0.00,OK
165342,74.80,343.00,268.20,0.48,52.484012,-1.889203,11,0.00,292.81,58.54,94.00,94.00,OK
166378,127.40,343.00,215.60,0.48,52.484012,-1.889203,11,0.00,292.81,47.50,180.00,180.00,OK
167412,122.40,344.00,221.60,0.48,52.484012,-1.889203,11,0.00,292.81,47.50,180.00,180.00,OK
168462,6.60,344.00,337.40,0.48,52.484012,-1.889203,11,0.00,292.81,87.52,0.00,0.00,OK
169500,277.60,344.00,66.40,0.48,52.484012,-1.889203,11,0.00,292.81,125.35,42.00,42.00,OK
170539,208.20,344.00,135.80,0.96,52.484012,-1.889203,11,0.00,292.81,132.50,180.00,180.00,OK
171588,216.90,343.00,126.10,0.96,52.484012,-1.889203,11,0.00,292.81,132.50,162.00,162.00,OK
172625,187.20,344.00,156.80,0.96,52.484012,-1.889203,11,0.00,292.81,132.50,180.00,180.00,OK
173684,156.00,345.00,189.00,0.96,52.484012,-1.889203,11,0.00,292.81,47.50,180.00,180.00,OK
174720,153.50,345.00,191.50,0.96,52.484012,-1.889203,11,0.00,292.81,47.50,180.00,180.00,OK
175759,226.70,345.00,118.30,0.96,52.484012,-1.889203,11,0.00,292.81,132.50,146.00,146.00,OK
176783,284.20,17.00,92.80,0.96,52.484012,-1.889203,11,0.00,292.81,122.54,94.00,94.00,OK
177807,291.50,55.00,123.50,0.96,52.484012,-1.889203,11,0.00,292.81,119.44,156.00,156.00,OK
178856,290.90,59.00,128.10,0.96,52.484012,-1.889203,11,0.00,292.81,119.70,166.00,166.00,OK
179895,306.10,59.00,112.90,0.96,52.484012,-1.889203,11,0.00,292.81,113.24,134.00,134.00,OK
180935,0.60,73.00,72.40,1.44,52.484012,-1.889203,11,0.00,292.81,90.07,54.00,54.00,OK
181974,23.60,89.00,65.40,1.44,52.484012,-1.889203,11,0.00,292.81,80.30,40.00,40.00,OK
183024,34.90,90.00,55.10,1.44,52.484012,-1.889203,11,0.00,292.81,75.50,20.00,20.00,OK
184073,39.40,90.00,50.60,1.44,52.484012,-1.889203,11,0.00,292.81,73.58,10.00,10.00,OK
185110,40.60,90.00,49.40,1.44,52.484012,-1.889203,11,0.00,292.81,73.07,8.00,8.00,OK
186135,41.00,90.00,49.00,1.92,52.484012,-1.889203,11,0.00,292.81,72.90,8.00,8.00,OK
187174,40.90,90.00,49.10,1.92,52.484012,-1.889203,11,0.00,292.81,72.95,8.00,8.00,OK
188212,40.90,90.00,49.10,1.92,52.484012,-1.889203,11,0.00,292.81,72.95,8.00,8.00,OK
189260,41.00,90.00,49.00,1.92,52.484012,-1.889203,11,0.00,292.81,72.90,8.00,8.00,OK
190298,41.00,90.00,49.00,1.92,52.484012,-1.889203,11,0.00,292.81,72.90,8.00,8.00,OK
191323,41.00,90.00,49.00,1.92,52.484012,-1.889203,11,0.00,292.81,72.90,8.00,8.00,OK
192359,41.50,35.00,353.50,1.92,52.484012,-1.889203,11,0.00,292.81,72.69,0.00,0.00,OK
193395,42.30,0.00,317.70,1.92,52.484012,-1.889203,11,0.00,292.81,72.35,0.00,0.00,OK
194453,42.50,0.00,317.50,1.92,52.484012,-1.889203,11,0.00,292.81,72.27,0.00,0.00,OK
195490,42.00,353.00,311.00,1.44,52.484012,-1.889203,11,0.00,292.81,72.48,8.00,8.00,OK
196528,41.30,357.00,315.70,1.44,52.484012,-1.889203,11,0.00,292.81,72.78,0.00,0.00,OK
197575,42.80,0.00,317.20,1.44,52.484012,-1.889203,11,0.00,292.81,72.14,0.00,0.00,OK
198614,42.80,84.00,41.20,1.44,52.484012,-1.889203,11,0.00,292.81,72.14,0.00,0.00,OK
199675,42.80,101.00,58.20,1.44,52.484012,-1.889203,11,0.00,292.81,72.14,26.00,26.00,OK
200701,42.80,101.00,58.20,0.48,52.484012,-1.889203,11,0.00,292.81,72.14,26.00,26.00,OK
201739,42.80,101.00,58.20,0.48,52.484012,-1.889203,11,0.00,292.81,72.14,26.00,26.00,OK
202764,42.80,101.00,58.20,0.48,52.484012,-1.889203,11,0.00,292.81,72.14,26.00,26.00,OK
203793,42.80,101.00,58.20,0.48,52.484012,-1.889203,11,0.00,292.81,72.14,26.00,26.00,OK
204852,42.80,101.00,58.20,0.48,52.484012,-1.889203,11,0.00,292.81,72.14,26.00,26.00,OK
205881,42.80,101.00,58.20,0.48,52.484012,-1.889203,11,0.00,292.81,72.14,26.00,26.00,OK
206919,42.90,100.00,57.10,0.48,52.484012,-1.889203,11,0.00,292.81,72.10,24.00,24.00,OK
207956,42.90,101.00,58.10,0.48,52.484012,-1.889203,11,0.00,292.81,72.10,26.00,26.00,OK
208998,43.00,100.00,57.00,0.48,52.484012,-1.889203,11,0.00,292.81,72.05,24.00,24.00,OK
210042,43.30,100.00,56.70,0.48,52.484012,-1.889203,11,0.00,292.81,71.93,22.00,22.00,OK
211082,43.30,100.00,56.70,0.96,52.484012,-1.889203,11,0.00,292.81,71.93,22.00,22.00,OK
212109,43.30,100.00,56.70,0.96,52.484012,-1.889203,11,0.00,292.81,71.93,22.00,22.00,OK
213133,43.30,100.00,56.70,0.96,52.484012,-1.889203,11,0.00,292.81,71.93,22.00,22.00,OK
214161,43.30,100.00,56.70,0.96,52.484012,-1.889203,11,0.00,292.81,71.93,22.00,22.00,OK
215205,43.30,100.00,56.70,0.96,52.484012,-1.889203,10,0.00,292.81,71.93,22.00,22.00,OK
216245,43.30,100.00,56.70,0.96,52.484012,-1.889203,11,0.00,292.81,71.93,22.00,22.00,OK
217269,43.30,100.00,56.70,0.96,52.484012,-1.889203,10,0.00,292.81,71.93,22.00,22.00,OK
218296,43.30,91.00,47.70,0.96,52.484012,-1.889203,10,0.00,292.81,71.93,4.00,4.00,OK
219320,43.40,355.00,311.60,0.96,52.484012,-1.889203,10,0.00,292.81,71.88,8.00,8.00,OK
220366,43.40,325.00,281.60,1.92,52.484012,-1.889203,11,0.00,292.81,71.88,68.00,68.00,OK
221406,43.50,325.00,281.50,1.92,52.484012,-1.889203,11,0.00,292.81,71.84,68.00,68.00,OK
